Contract#;Serial;Model Name;Item Code;Item Name;Location Name;LFV
R49592/23;35C30726;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30927;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30847;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30698;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30693;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30837;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30678;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30841;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30779;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30739;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;35C30744;IR1643;5160C005AB;IR1643IF II 110-127VBR;FUNDACAO VISCONDE DE PORTO SEGURO;06.01.01
R49592/23;3DG29072;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3FY05226;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;3FY05091;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;3DG29075;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3DG42397;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3FY05255;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;3DG29073;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3DG42408;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3DG42404;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3DG42405;MF1127;3101C079AA;MF1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;3FY05584;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;NRJA103357;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103292;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103360;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103344;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103361;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103365;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103601;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103728;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103657;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103718;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103975;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103971;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103969;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103963;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103976;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103952;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106067;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106230;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106239;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106237;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106235;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106231;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106241;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103684;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103719;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103723;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103729;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103979;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103974;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103978;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103982;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103831;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103977;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103981;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103967;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106148;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106151;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106149;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106147;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106144;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106150;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106152;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106145;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103363;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106288;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106343;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106345;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104026;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104027;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104031;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104029;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104030;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103368;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106106;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105245;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106335;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104025;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104028;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103985;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103972;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA103973;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106110;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106109;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106099;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106107;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106114;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106116;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105249;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105253;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105262;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105258;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105261;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105264;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105250;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA105257;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104019;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104014;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104018;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104021;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104001;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104020;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104017;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA104024;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106346;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106340;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106240;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R49592/23;NRJA106111;LBP1127;3103C034AA;LBP1127C 120-127V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;14.01.01
R50289/23;3DR03256;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03232;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03510;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03378;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03176;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03286;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03514;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R50289/23;3DR03521;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;09.02.01
R49592/23;2XW11243;IRADXC5850I;3826C027AA;IR-ADV DX C5850I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;YFF08146;IRADX8705I;4083C035AA;IR-ADV DX 8705I BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;41.25.01
R49592/23;YFF08153;IRADX8705I;4083C035AA;IR-ADV DX 8705I BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;41.25.01
R49592/23;YFF08241;IRADX8705I;4083C035AA;IR-ADV DX 8705I BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;41.25.01
R49592/23;YFF08399;IRADX8705I;4083C035AA;IR-ADV DX 8705I BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;41.25.01
R49592/23;35V02180;IRADX6855I;5538C055AA;IR-ADV DX 6855I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;3MJ05121;IRADX6860I;4963C021AA;IR-ADV DX 6860I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;35V02162;IRADX6855I;5538C055AA;IR-ADV DX 6855I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;35V02171;IRADX6855I;5538C055AA;IR-ADV DX 6855I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;2XD02870;IRADXC5870I;3824C026AA;IR-ADV DX C5870I 120V BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;35.15.01
R49592/23;2KT01002;IAC7565I;3296C008AA;IR-ADV C7565I 120V 2BRZ;FUNDACAO VISCONDE DE PORTO SEGURO;81.21.01
R49998/23;3FX04836;IRADXC3835I;4912C086AA;IR-ADV DX C3835I 120V W/O;MUBADALA CONSULTORIA FINANCEIRA E GESTORA DE RECURSOS LTDA;35.15.01
R49998/23;3FX04948;IRADXC3835I;4912C086AA;IR-ADV DX C3835I 120V W/O;MUBADALA CONSULTORIA FINANCEIRA E GESTORA DE RECURSOS LTDA;35.15.01
R14428/17;32M01433;IRC3226I;4909C025AA;IR C3226I LTN 120V BRZ;CANON MEDICAL SYSTEMS DO BRASIL LTDA;08.14.01
R50969/23;35C31289;IR1643;5160C005AB;IR1643IF II 110-127VBR;GEPRED GESTAO PREDIAL LTDA;06.01.01
R15312/17;3DG42747;MF1127;3101C079AA;MF1127C 120-127V BRZ;BEACON SCHOOL ENSINO INTEGRADO LTDA;14.01.01
R6078/15A;35C37928;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15A;35C37822;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15A;35C37825;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15A;35C37951;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R1909/06;23D30255;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;SEE SAW EDUCACAO LTDA;41.25.01
R1909/06;WXE06932;IAC5540;0604C081AA;IRADVC5540R W/CFU - UNR;SEE SAW EDUCACAO LTDA;81.21.01
R15363/18;35C40340;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R15363/18;35C40264;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R15363/18;35C40253;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R15363/18;35C40341;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R15363/18;35C40529;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R15363/18;35C40255;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R1909/06;WXF09793;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;SEE SAW EDUCACAO LTDA;81.21.01
R15363/18;35C40486;IR1643;5160C005AB;IR1643IF II 110-127VBR;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;06.01.01
R6078/15;23D25174;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D25428;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D33308;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D25246;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D28601;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D28581;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R6078/15;23D31611;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;41.25.01
R15363/18;32M02023;IRC3226I;4909C025AA;IR C3226I LTN 120V BRZ;SERBOM ARMAZENS GERAIS FRIGORIFICOS LTDA;08.14.01
R6078/15;35C43656;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;WXF09478;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;WXF05453;IRAC5535;0605C121AA;IRADVC5535R CFU/INFNY1 - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;WXF12728;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;WXF06966;IRAC5535;0605C121AA;IRADVC5535R CFU/INFNY1 - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;XLN00997;IRAC5535;0605C121AA;IRADVC5535R CFU/INFNY1 - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;WXF03158;IRAC5535;0605C121AA;IRADVC5535R CFU/INFNY1 - UNR;RADIO E TELEVISAO BANDEIRANTES SA;81.21.01
R6078/15;35C43665;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;35C43658;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;35C43654;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;35C43475;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;35C43489;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;35C43647;IR1643;5160C005AB;IR1643IF II 110-127VBR;RADIO E TELEVISAO BANDEIRANTES SA;06.01.01
R6078/15;3DR03668;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03667;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03528;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03369;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR04023;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03961;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03966;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR04026;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03964;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR04139;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR04043;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
S51831/23;NQKA008547;IR1643;3631C004AA;IR1643P 120V BRZ;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;02.42.01
S51831/23;32M01935;IRC3226I;4909C025AA;IR C3226I LTN 120V BRZ;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;08.14.01
R1672/05;23D30200;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;ASSOCIACAO ESCOLA DO FUTURO;41.25.01
R1672/05;23D30220;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;ASSOCIACAO ESCOLA DO FUTURO;41.25.01
R1672/05;WXF09455;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;ASSOCIACAO ESCOLA DO FUTURO;81.21.01
R1672/05;WXE07166;IAC5540;0604C082AA;IRADVC5540R CFU/INFNY1 - UNR;ASSOCIACAO ESCOLA DO FUTURO;81.21.01
R1672/05;WXF11688;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;ASSOCIACAO ESCOLA DO FUTURO;81.21.01
R1672/05;XLJ03474;IAC5540;0604C082AA;IRADVC5540R CFU/INFNY1 - UNR;ASSOCIACAO ESCOLA DO FUTURO.;81.21.01
R6078/15;3DR04018;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
R6078/15;3DR03910;MF1538C;4930C027AA;MF1538C 110-127V BRZ;RADIO E TELEVISAO BANDEIRANTES SA;09.02.01
